                         Chocolate Doom 3.1.0
Z_Init: Init zone memory allocation daemon. 
zone memory: 0x7e86ef24c010, 2000000 allocated for zone
Using /home/vboxuser/.local/share/chocolate-doom/ for configuration and saves
V_Init: allocate screens.
M_LoadDefaults: Load system defaults.
saving config in /home/vboxuser/.local/share/chocolate-doom/default.cfg
W_Init: Init WADfiles.
 adding /home/vboxuser/trajectory_doom/misc/OriginalWADs/DOOM.WAD
BFG Edition: Using workarounds as needed.
===========================================================================
                           The Ultimate DOOM
===========================================================================
 Chocolate Doom is free software, covered by the GNU General Public
 License.  There is NO warranty; not even for MERCHANTABILITY or FITNESS
 FOR A PARTICULAR PURPOSE. You are welcome to change and distribute
 copies under certain conditions. See the source for more information.
===========================================================================
I_Init: Setting up machine state.
OPL_Init: Using driver 'SDL'.
NET_Init: Init network subsystem.
M_Init: Init miscellaneous info.
R_Init: Init DOOM refresh daemon - ..........................
P_Init: Init Playloop state.
S_Init: Setting up sound.
I_SDL_PrecacheSounds: Precaching all sound effects.....................
D_CheckNetGame: Checking network game status.
startskill 2  deathmatch: 0  startmap: 1  startepisode: 1
player 1 of 1 (1 nodes)
Emulating the behavior of the 'Ultimate Doom' executable.
HU_Init: Setting up heads up display.
ST_Init: Init status bar.
When: 2026-05-21 02:15:27 Episode: 2 Map: 1
timestamp	 tic	 x	 y	 z	 angle	 momx	 momy	 shield	 health	 ammo	 sector_id
2026-05-21 02:16:18	 1849	 1063	-575	-88	 265.78	 -1	-9 	100	 45	 14	(4,-2)
2026-05-21 02:16:19	 1884	 1001	-875	-64	 202.50	 0	-4 	 99	 41	 14	(4,-3)
2026-05-21 02:16:20	 1919	 1060	-898	-64	 139.22	 -2	1 	 99	 41	 14	(4,-3)
2026-05-21 02:16:21	 1954	 753	-624	-64	 88.24	 -9	12 	 99	 66	 14	(3,-2)
2026-05-21 02:16:22	 1989	 863	-223	-64	 51.33	 7	8 	 99	 66	 18	(3,0)
2026-05-21 02:16:23	 2024	 1047	-149	-64	 330.47	 7	-3 	 99	 66	 18	(4,0)
2026-05-21 02:16:24	 2059	 1234	-271	-64	 328.71	 -2	0 	 99	 66	 18	(4,-1)
2026-05-21 02:16:25	 2094	 1093	-235	-64	 81.21	 -1	4 	 99	 66	 18	(4,0)
2026-05-21 02:16:26	 2129	 1155	5	-56	 37.27	 5	5 	 99	 66	 18	(4,0)
2026-05-21 02:16:28	 2209	 1140	-1119	-64	 174.73	 -1	0 	 99	 66	 17	(4,-4)
2026-05-21 02:16:47	 2851	 1098	-1107	-64	 162.42	 -6	1 	 99	 66	  5	(4,-4)
2026-05-21 02:16:48	 2886	 883	-1040	-64	 164.18	 -3	0 	 99	 66	  5	(3,-4)
2026-05-21 02:16:49	 2921	 839	-1072	-64	 248.55	 -3	-6 	 99	 66	  5	(3,-4)
2026-05-21 02:16:50	 2956	 795	-1178	-64	 248.55	 1	2 	 99	 66	  5	(3,-4)
2026-05-21 02:16:51	 2991	 970	-1051	-64	 183.52	 7	1 	 99	 66	  5	(3,-4)
2026-05-21 02:16:52	 3026	 1075	-1037	-64	 176.48	 0	0 	 99	 66	  4	(4,-4)
2026-05-21 02:16:58	 3237	 1010	-1047	-64	 167.70	 -6	-1 	 99	 66	  0	(4,-4)
2026-05-21 02:16:59	 3272	 1007	-1051	-64	 180.00	 5	-1 	 95	 58	 45	(4,-4)
2026-05-21 02:17:00	 3307	 1117	-1052	-64	 180.00	 -3	-1 	 95	 58	 42	(4,-4)
2026-05-21 02:17:01	 3342	 1088	-1052	-64	 176.48	 -1	-1 	 95	 58	 40	(4,-4)
2026-05-21 02:17:03	 3435	 929	-1136	-64	 180.00	 -9	-1 	 95	 58	 35	(3,-4)
2026-05-21 02:17:04	 3470	 712	-976	-64	 102.66	 -6	13 	 95	 58	 35	(2,-3)
2026-05-21 02:17:05	 3505	 327	-870	-64	 245.04	 -12	-10 	 95	 83	  4	(1,-3)
2026-05-21 02:17:06	 3540	 343	-1144	-64	 285.47	 1	-2 	 95	 83	  3	(1,-4)
2026-05-21 02:17:07	 3575	 360	-1056	-64	 294.26	 -1	2 	 95	 83	  3	(1,-4)
2026-05-21 02:17:08	 3610	 380	-1117	-64	 260.86	 0	-7 	 95	 83	  6	(1,-4)
2026-05-21 02:17:09	 3645	 183	-1107	-64	 114.96	 -10	10 	 95	 83	  6	(0,-4)
2026-05-21 02:17:10	 3680	 264	-926	-64	 353.67	 1	1 	 95	100	  6	(1,-3)
2026-05-21 02:17:11	 3715	 259	-915	-64	 0.70	 -5	-1 	 95	100	  5	(1,-3)
2026-05-21 02:17:12	 3750	 181	-916	-64	 2.46	 -1	-1 	 95	100	  4	(0,-3)
2026-05-21 02:17:15	 3834	 269	-911	-64	 7.73	 7	0 	 95	100	  3	(1,-3)
2026-05-21 02:17:16	 3869	 447	-907	-64	 341.37	 5	-2 	 95	100	  2	(1,-3)
2026-05-21 02:17:17	 3904	 678	-996	-64	 5.98	 3	-2 	 95	100	  2	(2,-3)
2026-05-21 02:17:18	 3939	 668	-935	-64	 121.99	 -2	6 	 95	100	  2	(2,-3)
2026-05-21 02:17:19	 3974	 576	-753	-64	 183.52	 -1	1 	 95	100	  2	(2,-3)
2026-05-21 02:17:20	 4009	 411	-863	-64	 248.55	 -5	-7 	 95	100	  2	(1,-3)
2026-05-21 02:17:21	 4044	 368	-1117	-64	 338.20	 4	-6 	 95	100	  2	(1,-4)
2026-05-21 02:17:22	 4079	 274	-1157	-64	 32.70	 -8	-2 	 95	100	  2	(1,-4)
2026-05-21 02:17:23	 4114	 255	-1026	-64	 83.67	 0	7 	 95	100	  2	(1,-4)
2026-05-21 02:17:24	 4149	 343	-759	-64	 87.19	 2	7 	 95	100	  2	(1,-3)
2026-05-21 02:17:25	 4184	 372	-708	-64	 83.67	 -1	-7 	 95	100	  2	(1,-2)
2026-05-21 02:17:26	 4219	 344	-950	-64	 39.73	 1	-1 	 95	100	  2	(1,-3)
2026-05-21 02:17:27	 4254	 511	-817	-64	 46.76	 5	5 	 95	100	  2	(2,-3)
2026-05-21 02:17:28	 4289	 545	-758	-64	 299.53	 3	-6 	 95	100	  2	(2,-3)
2026-05-21 02:17:29	 4324	 758	-1084	-64	 334.69	 6	-6 	 95	100	  2	(3,-4)
2026-05-21 02:17:30	 4359	 955	-1133	-64	 6.33	 6	0 	 95	100	  2	(3,-4)
2026-05-21 02:17:32	 4426	 1229	75	-56	 230.27	 -4	-4 	 95	100	  2	(4,0)
2026-05-21 02:17:33	 4461	 1174	-162	-64	 286.52	 1	-9 	 95	100	  2	(4,0)
2026-05-21 02:17:34	 4496	 1119	-174	-64	 325.20	 -6	3 	 95	100	  2	(4,0)
2026-05-21 02:17:35	 4531	 1051	-126	-64	 325.20	 -4	2 	 95	100	  2	(4,0)
2026-05-21 02:17:36	 4566	 912	-48	-56	 349.80	 0	0 	 95	100	  2	(3,0)
2026-05-21 02:17:37	 4630	 911	-170	-64	 254.88	 -1	-7 	 95	100	  2	(3,0)
2026-05-21 02:17:38	 4665	 909	-241	-64	 326.95	 -1	-1 	 95	100	  2	(3,0)
2026-05-21 02:17:39	 4700	 1029	-303	-64	 346.29	 7	-3 	 95	100	  2	(4,-1)
2026-05-21 02:17:40	 4735	 1070	-331	-64	 33.75	 -3	-1 	 95	100	  2	(4,-1)
2026-05-21 02:17:41	 4770	 1095	-179	-64	 46.05	 3	6 	 95	100	  2	(4,0)
2026-05-21 02:17:43	 4842	 1184	-1120	-64	 180.00	 -1	-1 	 95	100	  2	(4,-4)
2026-05-21 02:17:44	 4877	 1027	-1112	-64	 167.70	 2	-1 	 95	100	  2	(4,-4)
